system_id,title,initials,first_name,given_name,last_name,suffix,party,department,municipality,role,gender
123063,Dhr.,G.,,,Middelkoop,,VHL Lokaal Leerdam,,Leerdam,Raadslid,unknown
131881,Dhr.,H.,,,Heijltjes,,VHL Lokaal Leerdam,,Leerdam,Raadslid,unknown
112379,Dhr.,J.A.,,,van Santen,,VHL Lokaal Leerdam,,Leerdam,Raadslid,unknown
123064,Dhr.,J.C.A.,,,van den Berg,,VHL Lokaal Leerdam,,Leerdam,Raadslid,unknown
85181,Dhr.,A.,,,van der Leest,,VVD,,Leerdam,Raadslid,unknown
86405,Mw.,M.E.G.A.,,,Horden-Bloemen,,VVD,,Leerdam,Raadslid,unknown
123306,Dhr.,A.,,,Bruggeman,,CDA,,Leerdam,Wethouder,unknown
123307,Dhr.,T.,,,Meijdam,,Leerdam2000,,Leerdam,Wethouder,unknown
135667,Dhr.,C.,,,Taal,,PvdA,,Leerdam,Wethouder,unknown
123308,Dhr.,A.W.,,,Keppel,,SGP,,Leerdam,Wethouder,unknown
95311,Dhr. mr.,W.A.G.,,,Hillenaar,,CDA,,Cuijk,Burgemeester,unknown
118841,Mw. dr.,W.L.L.P.,,,Pluk,,ABC,,Cuijk,Fractievoorzitter,unknown
120146,Dhr.,J.M.F.,,Joost,Hendriks,,CDA,,Cuijk,Fractievoorzitter,male
73197,Dhr.,J.P.G.,,Hans,Kerskes,,D66,,Cuijk,Fractievoorzitter,male
135211,Mw.,E.A.P.,,Liesbeth,van Heeswijk,,Liberaal LVC,,Cuijk,Fractievoorzitter,female
110902,Dhr.,H.P.J.M.,,,Siroen,,PLC,,Cuijk,Fractievoorzitter,unknown
134368,Dhr.,J,,,Hengeveld,,PvdA,,Cuijk,Fractievoorzitter,unknown
120147,Mw.,B.M.G.,,Bregje,van Lieshout,,SP,,Cuijk,Fractievoorzitter,female
135212,Mw. mr.,W.T.G.,,Willemieke,Vervoort-Reijnders,,VVD,,Cuijk,Fractievoorzitter,female
127936,Dhr.,G.M.P.,,,Stoffels,,ABC,,Cuijk,Locoburgemeester,unknown
20255328,Dhr.,R.M.,,,van der Weegen,,,,Cuijk,Raadsgriffier,unknown
124656,Dhr.,A.M.M.,,,van Boekel,,ABC,,Cuijk,Raadslid,unknown
135213,Dhr.,R.J.W.,,,Heijsterman,,ABC,,Cuijk,Raadslid,unknown
134176,Dhr.,S.G.G.M.,,,MÃ¼skens,,ABC,,Cuijk,Raadslid,unknown
111342,Mw. dr.,W.L.L.P.,,,Pluk,,ABC,,Cuijk,Raadslid,unknown
120151,Dhr.,J.G.M.,,Marcel,Thijssen,,CDA,,Cuijk,Raadslid,male
73760,Dhr.,J.M.F.,,Joost,Hendriks,,CDA,,Cuijk,Raadslid,male
73204,Dhr.,M.A.,,Mehmet,Sahinturk,,CDA,,Cuijk,Raadslid,male
124657,Mw. drs.,A.P.A.M.,,Ans,van Zeeland,,CDA,,Cuijk,Raadslid,female
120152,Dhr.,E.A.,,Arthur,Baudet,,D66,,Cuijk,Raadslid,male
73205,Dhr.,J.P.G.,,Hans,Kerskes,,D66,,Cuijk,Raadslid,male
135214,Mw.,E.A.P.,,Liesbeth,van Heeswijk,,Liberaal LVC,,Cuijk,Raadslid,female
73207,Dhr.,H.P.J.M.,,,Siroen,,PLC,,Cuijk,Raadslid,unknown
134369,Dhr.,J,,,Hengeveld,,PvdA,,Cuijk,Raadslid,unknown
120153,Dhr.,A.H.M.,,Anton,Visscher,,SP,,Cuijk,Raadslid,male
133750,Dhr.,P.E.,,Paul,Grevelt,,SP,,Cuijk,Raadslid,male
120155,Mw.,B.M.G.,,Bregje,van Lieshout,,SP,,Cuijk,Raadslid,female
120156,Mw.,S,,,Nhass,,SP,,Cuijk,Raadslid,unknown
111345,Dhr. drs.,R.T.H.,,Rob,Gertsen,,VVD,,Cuijk,Raadslid,male
132195,Mw. mr.,W.T.G.,,Willemieke,Vervoort-Reijnders,,VVD,,Cuijk,Raadslid,female
20255356,Dhr. drs.,R.H.M.A.,,,Rongen,,,,Cuijk,Secretaris,unknown
79883,Dhr.,G.M.P.,,,Stoffels,,ABC,,Cuijk,Wethouder,unknown
125215,Dhr. ing.,J.H.L.M.,,Jos,Nielen,,CDA,,Cuijk,Wethouder,male
125216,Dhr. mr.,R.G.,,Rob,Poel,,PvdA,,Cuijk,Wethouder,male
125217,Dhr. drs.,M.F.R.A.,,,Jilisen,,VVD,,Cuijk,Wethouder,unknown
132215,Dhr. dr.,G.O.,,,van Veldhuizen,,D66,,Enschede,Burgemeester,unknown
126317,Dhr.,N.,,,van den Berg,,Burgerbelangen Enschede,,Enschede,Fractievoorzitter,unknown
126318,Mw.,A.,,,Koc,,CDA,,Enschede,Fractievoorzitter,unknown
126319,Dhr.,W.,,Wim,Tekkelenburg,,ChristenUnie,,Enschede,Fractievoorzitter,male
123573,Dhr.,J.,,Jasper,Kerkwijk,,D66,,Enschede,Fractievoorzitter,male
123794,Mw.,G.,,,Visser-Voorn,,Enschede Anders,,Enschede,Fractievoorzitter,unknown
126320,Dhr.,J.,,Jelle,Kort,,GroenLinks,,Enschede,Fractievoorzitter,male
123795,Dhr.,W.,,,van der Veen,,Ouderen Politiek Actief,,Enschede,Fractievoorzitter,unknown
126321,Dhr.,L.P.W.,,Laurens,van der Velde,,PvdA,,Enschede,Fractievoorzitter,male
126322,Dhr.,M.A.,,,van Luttikhuizen,,SP,,Enschede,Fractievoorzitter,unknown
132525,Dhr.,R.R.,,René,Kreeft,,VVD,,Enschede,Fractievoorzitter,male
127069,Dhr.,E.,,Eelco,Eerenberg,,D66,,Enschede,Locoburgemeester,male
20255260,Dhr. drs.,R.M.,,,Jongedijk,MBA,,,Enschede,Raadsgriffier,unknown
123796,Dhr.,B.,,,Overink,,Burgerbelangen Enschede,,Enschede,Raadslid,unknown
123797,Dhr.,B.J.,,,Sanders,,Burgerbelangen Enschede,,Enschede,Raadslid,unknown
126324,Dhr.,M.G.B.,,,Teutelink,,Burgerbelangen Enschede,,Enschede,Raadslid,unknown
123799,Dhr.,N.,,,van den Berg,,Burgerbelangen Enschede,,Enschede,Raadslid,unknown
126325,Mw.,Z.,,,Ceben,,Burgerbelangen Enschede,,Enschede,Raadslid,unknown
123800,Dhr.,A.G.J.,,Ton,ten Vergert,,CDA,,Enschede,Raadslid,male
126326,Dhr.,E.J.M.,,Eric,van der Aa,,CDA,,Enschede,Raadslid,male
123802,Dhr.,M.,,Mart,van Lagen,,CDA,,Enschede,Raadslid,male
123803,Dhr.,W.J.J.,,,Wijfjes,,CDA,,Enschede,Raadslid,unknown
123804,Mw.,A.,,,Koc,,CDA,,Enschede,Raadslid,unknown
123805,Dhr.,H.,,Henri,de Roode,,ChristenUnie,,Enschede,Raadslid,male
123807,Dhr.,W.,,Wim,Tekkelenburg,,ChristenUnie,,Enschede,Raadslid,male
126327,Mw.,J.M.J.,,Janny,Joosten-Leijendekker,,ChristenUnie,,Enschede,Raadslid,female
123575,Dhr.,G.J.S.,,Gertjan,Tillema,,D66,,Enschede,Raadslid,male
123576,Dhr.,J.,,Jasper,Kerkwijk,,D66,,Enschede,Raadslid,male
132526,Dhr.,J.,,Janarthanan,Sundaram,,D66,,Enschede,Raadslid,male
123577,Dhr.,M.,,Marlijn,Braber,,D66,,Enschede,Raadslid,male
123578,Dhr.,M.C.,,Menno,Hoeksema,,D66,,Enschede,Raadslid,male
123579,Dhr.,V.H.A.,,Vic,van Dijk,,D66,,Enschede,Raadslid,male
123580,Mw.,A.J.,,,Haveman,,D66,,Enschede,Raadslid,unknown
123809,Mw.,G.,,,Visser-Voorn,,Enschede Anders,,Enschede,Raadslid,unknown
123810,Dhr.,J.,,Jelle,Kort,,GroenLinks,,Enschede,Raadslid,male
123811,Dhr.,R.,,Robin,Wessels,,GroenLinks,,Enschede,Raadslid,male
123812,Mw.,A.,,Anita,Sempel,,GroenLinks,,Enschede,Raadslid,female
123813,Dhr.,W.,,,van der Veen,,Ouderen Politiek Actief,,Enschede,Raadslid,unknown
131831,Dhr.,C.,,,Ornek,,PvdA,,Enschede,Raadslid,unknown
123814,Dhr.,J.,,Arjan,Kampman,,PvdA,,Enschede,Raadslid,male
123816,Dhr.,L.P.W.,,Laurens,van der Velde,,PvdA,,Enschede,Raadslid,male
123817,Mw.,A.J.,,,ten Thije,,PvdA,,Enschede,Raadslid,unknown
123819,Dhr.,A.,,Ahmet,Yilmaz,,SP,,Enschede,Raadslid,male
135343,Dhr.,J.J.,,Jacques,Gerard,,SP,,Enschede,Raadslid,male
123821,Dhr.,M.A.,,,van Luttikhuizen,,SP,,Enschede,Raadslid,unknown
131832,Dhr.,P.,,Piet,van Ek,,SP,,Enschede,Raadslid,male
123823,Mw.,J.E.L.,,Annelies,Futselaar,,SP,,Enschede,Raadslid,female
123824,Dhr.,J.B.,,Jeroen,Diepemaat,,VVD,,Enschede,Raadslid,male
123825,Dhr.,J.G.A.,,Joost,Nijhuis,,VVD,,Enschede,Raadslid,male
123826,Dhr.,R.R.,,René,Kreeft,,VVD,,Enschede,Raadslid,male
123827,Mw.,A.A.,,,Broekman-Veltman,,VVD,,Enschede,Raadslid,unknown
78700,Dhr.,J.,,,van Agteren,,Burgerbelangen Enschede,,Enschede,Wethouder,unknown
112980,Dhr. drs.,P.G.,,,Welman,,CDA,,Enschede,Wethouder,unknown
125426,Dhr.,J.C.R.,,Jurgen,van Houdt,,ChristenUnie,,Enschede,Wethouder,male
125427,Dhr.,E.,,Eelco,Eerenberg,,D66,,Enschede,Wethouder,male
130398,Dhr.,M.P.,,,Dadema,,GroenLinks,,Raalte,Burgemeester,unknown
133235,Dhr.,B.J.M.,,Ben,Nijboer,,BurgerBelangen,,Raalte,Fractievoorzitter,male
133112,Dhr.,G.E.M.,,Guus,Temmink,,CDA,,Raalte,Fractievoorzitter,male
119974,Dhr.,G.,,Bert,Terlouw,,D66,,Raalte,Fractievoorzitter,male
98794,Dhr.,J.G.,,Jan,Schokker,,Gemeentebelangen,,Raalte,Fractievoorzitter,male
75833,Dhr. drs.,E.,,,den Daas,,Lokaal Alternatief,,Raalte,Fractievoorzitter,unknown
75834,Dhr.,A.,,Arie,van der Wilt,,PvdA,,Raalte,Fractievoorzitter,male
133113,Mw.,A.M.,,,Hoeneveld,,SP,,Raalte,Fractievoorzitter,unknown
133114,Dhr.,A.H.,,Alexander,Kreule,,VVD,,Raalte,Fractievoorzitter,male
115492,Dhr.,W.J.M.,,Wout,Wagenmans,,Gemeentebelangen,,Raalte,Locoburgemeester,male
20255196,Dhr. drs.,J.B.,,,Zijlstra,,,,Raalte,Raadsgriffier,unknown
133236,Dhr.,B.J.M.,,Ben,Nijboer,,BurgerBelangen,,Raalte,Raadslid,male
75838,Dhr.,B.M.,,,Grolleman,,CDA,,Raalte,Raadslid,unknown
75839,Dhr.,G.E.M.,,Guus,Temmink,,CDA,,Raalte,Raadslid,male
74016,Dhr.,J.A.M.,,,Alferink,,CDA,,Raalte,Raadslid,unknown
75841,Dhr.,R,,,Godeschalk,,CDA,,Raalte,Raadslid,unknown
128355,Dhr.,R.R.A.,,Robert,Vloedgraven,,CDA,,Raalte,Raadslid,male
73535,Mw.,E.C.P.M.,,,van Steen,,CDA,,Raalte,Raadslid,unknown
132560,Mw. ing.,P.M.J.,,,Hegeman,,CDA,,Raalte,Raadslid,unknown
119976,Dhr.,G.,,Bert,Terlouw,,D66,,Raalte,Raadslid,male
119977,Dhr.,P.W.M.,,Peter,Moorman,,D66,,Raalte,Raadslid,male
135358,Dhr.,A.,,,Bennink,,Gemeentebelangen,,Raalte,Raadslid,unknown
75847,Dhr.,J.G.,,Jan,Schokker,,Gemeentebelangen,,Raalte,Raadslid,male
119979,Dhr.,J.J.,,Johan,Seekles,,Gemeentebelangen,,Raalte,Raadslid,male
75848,Dhr.,M.J.,,Rinus,Hoogeslag,,Gemeentebelangen,,Raalte,Raadslid,male
128836,Dhr.,M.J.,,,Kampman,,Gemeentebelangen,,Raalte,Raadslid,unknown
128356,Dhr.,W.P.H.,,Wim,de Hair,,Gemeentebelangen,,Raalte,Raadslid,male
75850,Mw.,A.G.M.,,,Holtmaat-Smienk,,Gemeentebelangen,,Raalte,Raadslid,unknown
119980,Dhr.,D.J.,,,Buitenkamp,,Lokaal Alternatief,,Raalte,Raadslid,unknown
75852,Dhr. drs.,E.,,,den Daas,,Lokaal Alternatief,,Raalte,Raadslid,unknown
75853,Dhr.,A.,,Arie,van der Wilt,,PvdA,,Raalte,Raadslid,male
75855,Dhr.,H.A.J.M.,,Harry,van Kampen,,SP,,Raalte,Raadslid,male
119981,Mw.,A.M.,,,Hoeneveld,,SP,,Raalte,Raadslid,unknown
98471,Dhr.,A.H.,,Alexander,Kreule,,VVD,,Raalte,Raadslid,male
119982,Dhr.,E.M.,,Emiel,Gerner,,VVD,,Raalte,Raadslid,male
119983,Dhr.,W.A.,,Wim,Tutert,,VVD,,Raalte,Raadslid,male
20255230,Mw.,K.M.,,,Cornelissen,,,,Raalte,Secretaris,unknown
112369,Dhr.,G.,,,Hiemstra,,CDA,,Raalte,Wethouder,unknown
115338,Dhr.,J.G.S.J.,,Jacques,van Loevezijn,,CDA,,Raalte,Wethouder,male
128837,Dhr.,F.A.,,Frank,Niens,,Gemeentebelangen,,Raalte,Wethouder,male
83835,Dhr.,W.J.M.,,Wout,Wagenmans,,Gemeentebelangen,,Raalte,Wethouder,male
117613,Dhr. drs.,J.W.M.M.J.,,,Hessels,,CDA,,Echt-Susteren,Burgemeester,unknown
113999,Dhr. drs.,P.J.H.,,Peter,Cox,,CDA,,Echt-Susteren,Fractievoorzitter,male
121211,Mw.,A.M.C.,,Marian,Bruijsten-van de Berg,,Democraten Echt-Susteren,,Echt-Susteren,Fractievoorzitter,female
20856946,Dhr.,M.J.M.,,Thijs,Wetemans,,GroenLinks,,Echt-Susteren,Fractievoorzitter,male
125676,Dhr.,L.G.M.,,Bert,Hendricks,,Lijst Samenwerking,,Echt-Susteren,Fractievoorzitter,male
20856953,Dhr.,J.J.P.,,,Verberkt,,M en M,,Echt-Susteren,Fractievoorzitter,unknown
125677,Dhr.,J.M.J.,,Joop,van Gellecom,,Partij Nieuw Echt-Susteren,,Echt-Susteren,Fractievoorzitter,male
113091,Dhr. drs.,P.H.J.,,Peter,Pustjens,,CDA,,Echt-Susteren,Locoburgemeester,male
20255135,Mw. mr.,M.M.W.H.Y.,,,Hermans,,,,Echt-Susteren,Raadsgriffier,unknown
114001,Dhr. drs.,P.J.H.,,Peter,Cox,,CDA,,Echt-Susteren,Raadslid,male
85540,Dhr.,G.H.H.,,Sjra,Dirks,,CDA,,Echt-Susteren,Raadslid,male
85541,Dhr.,J.,,,Penders,,CDA,,Echt-Susteren,Raadslid,unknown
125678,Dhr.,J.M.,,Jac,Beckers,,CDA,,Echt-Susteren,Raadslid,male
90730,Dhr.,J.P.C.,,Jack,Dijcks,,CDA,,Echt-Susteren,Raadslid,male
118001,Mw.,M.J.F.,,,van Helvert-Willeme,,CDA,,Echt-Susteren,Raadslid,unknown
121216,Dhr.,J.M.J.,,Tjeu,Hurxkens,,Democraten Echt-Susteren,,Echt-Susteren,Raadslid,male
85545,Dhr.,J.T.M.,,Jan,Cremers,,Democraten Echt-Susteren,,Echt-Susteren,Raadslid,male
85546,Mw.,A.M.C.,,Marian,Bruijsten-van de Berg,,Democraten Echt-Susteren,,Echt-Susteren,Raadslid,female
20856974,Dhr.,M.J.M.,,Thijs,Wetemans,,GroenLinks,,Echt-Susteren,Raadslid,male
121218,Dhr.,G.,,Ger,van Gisteren,,Lijst Samenwerking,,Echt-Susteren,Raadslid,male
133997,Dhr.,H.J.J.,,Har,Peters,,Lijst Samenwerking,,Echt-Susteren,Raadslid,male
121219,Dhr.,J.C.,,,Bocken,,Lijst Samenwerking,,Echt-Susteren,Raadslid,unknown
85552,Dhr.,J.K.M.,,Jo,Verheesen,,Lijst Samenwerking,,Echt-Susteren,Raadslid,male
85553,Dhr.,L.G.M.,,Bert,Hendricks,,Lijst Samenwerking,,Echt-Susteren,Raadslid,male
125679,Dhr.,P.M.M.,,Thieu,Sevriens,,Lijst Samenwerking,,Echt-Susteren,Raadslid,male
85556,Mw.,C.M.H.J.,,Riny,Geelen,,Lijst Samenwerking,,Echt-Susteren,Raadslid,female
20856987,Mw.,P.,,,Cox-Wachelder,,Lijst Samenwerking,,Echt-Susteren,Raadslid,unknown
20856993,Dhr.,J.J.P.,,,Verberkt,,M en M,,Echt-Susteren,Raadslid,unknown
128289,Dhr.,J.C.M.,,Ben,Bisschops,,Partij Nieuw Echt-Susteren,,Echt-Susteren,Raadslid,male
121222,Dhr.,J.M.J.,,Joop,van Gellecom,,Partij Nieuw Echt-Susteren,,Echt-Susteren,Raadslid,male
121223,Dhr.,L.J.I.,,Lars,Bisschops,,Partij Nieuw Echt-Susteren,,Echt-Susteren,Raadslid,male
121224,Mw.,C.H.M.,,Riny,Hees-Damen,,Partij Nieuw Echt-Susteren,,Echt-Susteren,Raadslid,female
20255167,Dhr. drs.,G.W.T.,,,van Balkom,,,,Echt-Susteren,Secretaris,unknown
25051,Dhr. drs.,P.H.J.,,Peter,Pustjens,,CDA,,Echt-Susteren,Wethouder,male
112891,Dhr.,G.H.C.,,Geert,Frische,,CDA,,Echt-Susteren,Wethouder,male
90667,Dhr.,J.J.M.,,Jac,Dijcks,,Lijst Samenwerking,,Echt-Susteren,Wethouder,male
135540,Dhr.,J.,,,Wackers,,Partij Nieuw Echt-Susteren,,Echt-Susteren,Wethouder,unknown
127250,Dhr.,P.H.M.,,Peter,Ruijten,,Partij Nieuw Echt-Susteren,,Echt-Susteren,Wethouder,male
134391,Dhr.,J.,,,Nieuwenburg,,PvdA,,Hoorn,Burgemeester,unknown
125046,Dhr.,N.T.M.,,Dirk,Oud,,CDA,,Hoorn,Fractievoorzitter,male
82454,Dhr.,A.,,Arthur,Helling,,D66,,Hoorn,Fractievoorzitter,male
129306,Dhr.,R.L.H.C.M.,,Roger,Tonnaer,,Fractie Tonnaer,,Hoorn,Fractievoorzitter,male
129307,Dhr.,A.J.,,Jos,Kamminga,,GroenLinks,,Hoorn,Fractievoorzitter,male
127650,Mw.,J.M.,,Joke,van der Meij,,Hoorn Lokaal,,Hoorn,Fractievoorzitter,female
135751,Dhr.,A.,,Alex,van der Kleij,,Hoorns Belang,,Hoorn,Fractievoorzitter,male
135752,Dhr.,S.N.G.,,,Oudheusden,,Hoornse Senioren Partij,,Hoorn,Fractievoorzitter,unknown
125048,Dhr.,R.J.,,,Vinkenborg,,HOP,,Hoorn,Fractievoorzitter,unknown
135753,Mw.,J.A.W.,,,van Diepen-Hoogewerf,,Jong en Oud voor Hoorn,,Hoorn,Fractievoorzitter,unknown
125049,Dhr.,J.,,,van der Veer,,PvdA,,Hoorn,Fractievoorzitter,unknown
125050,Dhr.,M.A.,,,van Stralen,,SP,,Hoorn,Fractievoorzitter,unknown
125051,Dhr.,A.S.,,Aart,Ruppert,,VOCHoorn,,Hoorn,Fractievoorzitter,male
129308,Dhr.,R.J.,,Ronald,Louwman,,VVD,,Hoorn,Fractievoorzitter,male
23241491,Mw.,P.W.,,,Douw-van Dam,,SP,,Hoorn,Locoburgemeester,unknown
20255065,Dhr. drs.,M.,,,Horjus,,,,Hoorn,Raadsgriffier,unknown
125053,Dhr.,N.T.M.,,Dirk,Oud,,CDA,,Hoorn,Raadslid,male
126646,Dhr.,T.L.M.,,Dick,Bennis,,CDA,,Hoorn,Raadslid,male
129309,Mw.,C.W.A.,,Karin,Van 't Klooster-Ciliacus,,CDA,,Hoorn,Raadslid,female
72841,Dhr.,A.,,Arthur,Helling,,D66,,Hoorn,Raadslid,male
123346,Dhr.,A.C.A.,,Arwin,Rood,,D66,,Hoorn,Raadslid,male
112312,Dhr.,J.N.A.H.,,Jos,Renckens,,D66,,Hoorn,Raadslid,male
123347,Mw.,E.,,Elsbeth,Broerse,,D66,,Hoorn,Raadslid,female
123348,Dhr.,L.,,Levent,Helelespe,,Fractie Tonnaer,,Hoorn,Raadslid,male
117706,Dhr.,R.L.H.C.M.,,Roger,Tonnaer,,Fractie Tonnaer,,Hoorn,Raadslid,male
129310,Dhr.,A.J.,,Jos,Kamminga,,GroenLinks,,Hoorn,Raadslid,male
126647,Mw.,C.,,Christine,Ravenhorst,,GroenLinks,,Hoorn,Raadslid,female
112313,Mw.,J.M.J.,,,Amesz,,GroenLinks,,Hoorn,Raadslid,unknown
119302,Mw.,J.M.,,Joke,van der Meij,,Hoorn Lokaal,,Hoorn,Raadslid,female
123349,Dhr.,A.,,Alex,van der Kleij,,Hoorns Belang,,Hoorn,Raadslid,male
113219,Dhr.,S.,,Sijmen,van der Meer,,Hoorns Belang,,Hoorn,Raadslid,male
116554,Dhr.,S.N.G.,,,Oudheusden,,Hoornse Senioren Partij,,Hoorn,Raadslid,unknown
123350,Dhr.,D.,,,van der Duin,,HOP,,Hoorn,Raadslid,unknown
123351,Dhr.,R.J.,,,Vinkenborg,,HOP,,Hoorn,Raadslid,unknown
135754,Mw.,J.A.W.,,,van Diepen-Hoogewerf,,Jong en Oud voor Hoorn,,Hoorn,Raadslid,unknown
72850,Dhr.,J.,,,van der Veer,,PvdA,,Hoorn,Raadslid,unknown
126648,Dhr.,J.C.F.,,,Stuifbergen,,PvdA,,Hoorn,Raadslid,unknown
123352,Dhr.,S.,,,Broersma,,PvdA,,Hoorn,Raadslid,unknown
122496,Mw.,F.D.,,,Bilgen-KÃ¼Ã§Ã¼ksantÃ¼rk,,PvdA,,Hoorn,Raadslid,unknown
126649,Mw.,K.,,,al Mobayed,,PvdA,,Hoorn,Raadslid,unknown
123353,Dhr.,A.,,,Posthuma,,SP,,Hoorn,Raadslid,unknown
123354,Dhr.,A.P.F.,,,Smit,,SP,,Hoorn,Raadslid,unknown
123356,Dhr.,M.A.,,,van Stralen,,SP,,Hoorn,Raadslid,unknown
131833,Mw.,A.,,,van Velse,,SP,,Hoorn,Raadslid,unknown
123357,Dhr.,A.S.,,Aart,Ruppert,,VOCHoorn,,Hoorn,Raadslid,male
123358,Dhr.,H.,,Hans,Weeda,,VOCHoorn,,Hoorn,Raadslid,male
118172,Mw.,K.,,Karin,Hakhoff,,VOCHoorn,,Hoorn,Raadslid,female
72858,Dhr.,C.,,Chris,de Meij,,VVD,,Hoorn,Raadslid,male
113732,Dhr.,G.,,Bert,van Dijkhuizen,,VVD,,Hoorn,Raadslid,male
129311,Dhr.,R.J.,,Ronald,Louwman,,VVD,,Hoorn,Raadslid,male
72862,Mw.,M.,,Marjon,van der Ven,,VVD,,Hoorn,Raadslid,female
20255109,Dhr. mr.,F.G.,,,Mencke,,,,Hoorn,Secretaris,unknown
133492,Dhr.,Th.,,,van Eijk,,CDA,,Hoorn,Wethouder,unknown
124921,Dhr.,B.,,,Tap,,D66,,Hoorn,Wethouder,unknown
124922,Dhr.,S.R.,,Samir,Bashara,,GroenLinks,,Hoorn,Wethouder,male
124924,Mw.,P.W.,,,Douw-van Dam,,SP,,Hoorn,Wethouder,unknown
135737,Mw.,P.C.,,,Krikke,,VVD,,Den Haag,Burgemeester,unknown
128056,Mw.,D.A.,,,Koster,,CDA,,Den Haag,Fractievoorzitter,female
120466,Dhr.,P.A.,,Pieter,Grinwis,,SGP/ChristenUnie,,Den Haag,Fractievoorzitter,male
130807,Dhr.,R.J.,,Robert,van Asten,,D66,,Den Haag,Fractievoorzitter,male
133277,Dhr.,A.J.F.,,Arjen,Kapteijns,,GroenLinks,,Den Haag,Fractievoorzitter,male
120468,Dhr.,R.,,,de Mos,,Groep De Mos/Ouderen Partij Den Haag,,Den Haag,Fractievoorzitter,unknown
130435,Dhr.,M.,,,Okcuoglu,,Groep Okcuoglu,,Den Haag,Fractievoorzitter,unknown
120469,Dhr.,J.C.,,,van der Helm,,Groep Van der Helm,,Den Haag,Fractievoorzitter,unknown
128058,Dhr.,P.J.,,Peter,Bos,,Haagse Stadspartij,,Den Haag,Fractievoorzitter,male
83147,Dhr.,H.,,,KÃ¼Ã§Ã¼k,,Islam Democraten,,Den Haag,Fractievoorzitter,unknown
83149,Dhr.,A.,,Abderazak,Khoulani,,Partij van de Eenheid,,Den Haag,Fractievoorzitter,male
133135,Mw.,C.,,Christine,Teunissen,,Partij voor de Dieren,,Den Haag,Fractievoorzitter,female
21572258,Mw.,K.,,,Gerbrands,,Partij voor de Vrijheid,,Den Haag,Fractievoorzitter,unknown
128059,Dhr.,M.J.H.,,Martijn,Balster,,PvdA,,Den Haag,Fractievoorzitter,male
22021114,Mw.,H.,,Hanne,Drost,,SP,,Den Haag,Fractievoorzitter,female
20650600,Dhr.,F.,,Frans,de Graaf,,VVD,,Den Haag,Fractievoorzitter,male
21300636,Dhr.,R.S.,,,Baldewsingh,,PvdA,,Den Haag,Locoburgemeester,unknown
20254970,Mw. mr.,H.L.G.,,,Seuren,,,,Den Haag,Raadsgriffier,unknown
127176,Dhr.,D.S.R.,,,Ramnath,,CDA,,Den Haag,Raadslid,male
120813,Dhr.,M.R.,,,Rogier,,CDA,,Den Haag,Raadslid,male
120474,Mw.,D.A.,,,Koster,,CDA,,Den Haag,Raadslid,female
120475,Dhr.,P.A.,,Pieter,Grinwis,,SGP/ChristenUnie,,Den Haag,Raadslid,male
133435,Dhr.,D.,,,Scheper,,D66,,Den Haag,Raadslid,unknown
120476,Dhr.,M.,,,Eser,,D66,,Den Haag,Raadslid,unknown
120477,Dhr.,R.J.,,Robert,van Asten,,D66,,Den Haag,Raadslid,male
120814,Mw.,B.,,,Ãzmen,,D66,,Den Haag,Raadslid,unknown
130832,Mw.,J.J.,,Hanneke,van der Werf,,D66,,Den Haag,Raadslid,female
130817,Mw.,J.W.,,,Toeters,,D66,,Den Haag,Raadslid,unknown
83153,Mw.,K.E.,,,Waanders,,D66,,Den Haag,Raadslid,unknown
133136,Dhr.,A.J.F.,,Arjen,Kapteijns,,GroenLinks,,Den Haag,Raadslid,male
128912,Dhr.,M.A.,,,Kraft van Ermel,,Groep De Mos/Ouderen Partij Den Haag,,Den Haag,Raadslid,unknown
120481,Dhr.,P.A.D.,,,Dubbelaar,,Groep De Mos/Ouderen Partij Den Haag,,Den Haag,Raadslid,unknown
120482,Dhr.,R.,,,de Mos,,Groep De Mos/Ouderen Partij Den Haag,,Den Haag,Raadslid,unknown
20254993,Dhr.,R.,,,Guernaoui,,Groep De Mos/Ouderen Partij Den Haag,,Den Haag,Raadslid,unknown
130436,Dhr.,M.,,,Okcuoglu,,Groep Okcuoglu,,Den Haag,Raadslid,unknown
120483,Dhr.,J.C.,,,van der Helm,,Groep Van der Helm,,Den Haag,Raadslid,unknown
112340,Dhr.,G.W.,,Gerwin,van Vulpen,,Haagse Stadspartij,,Den Haag,Raadslid,male
120484,Dhr.,J.,,Joeri,Oudshoorn,,Haagse Stadspartij,,Den Haag,Raadslid,male
128061,Dhr.,P.J.,,Peter,Bos,,Haagse Stadspartij,,Den Haag,Raadslid,male
120486,Mw.,F.,,,FaÃ¯d,,Haagse Stadspartij,,Den Haag,Raadslid,unknown
133137,Mw.,S.,,Sanne,van der Gaag,,Haagse Stadspartij,,Den Haag,Raadslid,female
76226,Dhr.,H.,,,KÃ¼Ã§Ã¼k,,Islam Democraten,,Den Haag,Raadslid,unknown
120487,Dhr.,T,,,Ãetinkaya,,Islam Democraten,,Den Haag,Raadslid,unknown
83154,Dhr.,A.,,Abderazak,Khoulani,,Partij van de Eenheid,,Den Haag,Raadslid,male
133138,Mw.,C.,,Christine,Teunissen,,Partij voor de Dieren,,Den Haag,Raadslid,female
120488,Dhr.,A.,,,Elissen,,Partij voor de Vrijheid,,Den Haag,Raadslid,unknown
120489,Dhr.,E.P.G.,,,van Hees,,Partij voor de Vrijheid,,Den Haag,Raadslid,unknown
