id,title,first_name,last_name,suffix,party,municipality,role
126256,Dhr.,R.J.,Wagenaar,,VVD,Gemeente Langedijk,Raadslid
77966,Dhr.,H.,de Graaf,,VVD,Gemeente Langedijk,Raadslid
76129,Mw.,T.J.D.,van Riet,,D66,Gemeente Westland,Raadslid
121776,Dhr.,J.A.M.,Arntz,,BRUG-M,Gemeente Meerssen,Raadslid
126534,Mw.,A.M.,Schuijt,,CDA,Gemeente Langedijk,Raadslid
80092,Dhr.,T.,Embregts,,GBBL,Gemeente Landgraaf,Raadslid
135372,Dhr.,W.J.,Hamelink,,SP,Gemeente Delft,Raadslid
134810,Dhr.,T.C.J.,de Kleer,,VVD,Gemeente Nieuwkoop,Raadslid
124480,Mw.,J.P.M.,van der Laan,,D66,Gemeente Lisse,Raadslid
124949,Dhr.,A.J.V.C.,Lodewijks,,VVD,Gemeente Heerlen,Raadslid
131575,Dhr.,G.J.,Boels,,CDA,Gemeente Stadskanaal,Raadslid
77308,Dhr.,P.,Lucas,,CDA,Gemeente Soest,Raadslid
121308,Dhr.,M.J.J.M.,Prinsen,,VVD,Gemeente Veldhoven,Raadslid
20809076,Dhr.,J.,de Lange,,SP,Gemeente Vlissingen,Raadslid
125360,Dhr.,G.J.E.,van Helvoirt,,PPA,Gemeente Sint-Michielsgestel,Raadslid
125173,Dhr.,P.,van Mierlo,,Seyst.Nu,Gemeente Zeist,Raadslid
122349,Mw.,I.W.M.,Aarnink-Westerbeek,,Gemeente Belangen,Gemeente Voorst,Raadslid
118076,Dhr.,M.F.W.,van der Laan,,Nieuw Lisse,Gemeente Lisse,Raadslid
79675,Mw.,A.T.M.,Hoogeveen-Bastiaans,,PvdA,Gemeente Coevorden,Raadslid
120101,Mw.,M.K.,Erkelens,,PvdA,Gemeente Tytsjerksteradiel,Raadslid
134134,Dhr. drs.,J.,Sutmuller,,CDA,Gemeente Gennep,Raadslid
120461,Dhr.,T.J.,de Wit,,CDA,Gemeente De Wolden,Raadslid
123110,Mw.,S.K.,Schipper,,D66,Gemeente Zwijndrecht,Raadslid
130529,Dhr.,B.,Keijzer,,Vereniging Herindelen Landerd,Gemeente Landerd,Raadslid
114946,Dhr.,S.M.,Lensink,,CDA,Gemeente Schagen,Raadslid
135233,Mw.,S.A.M.M.,Vos,,GroenLinks,Gemeente Gulpen-Wittem,Raadslid
132160,Dhr.,R.,Leeijen,,CDA,Gemeente Landerd,Raadslid
80857,Dhr.,R.W.,Tesselaar,,CDA,Gemeente Opmeer,Raadslid
126086,Dhr.,W.C.M.,van Delft,,VPD (Volkspartij Dongen),Gemeente Dongen,Raadslid
122581,Mw.,I.,van der Poel,,PRO Kaag en Braassem,Gemeente Kaag en Braassem,Raadslid
126631,Dhr.,A.S.,Bosch,,Positief Landsmeer,Gemeente Landsmeer,Raadslid
112878,Mw.,H.G.M.,Broertjes-Biesheuvel,,VVD,Gemeente Zeewolde,Raadslid
20263273,Dhr.,T.,van Tooren,,VVD,Gemeente Tytsjerksteradiel,Raadslid
110510,Dhr.,M.,Koudijzer,,ChristenUnie,Gemeente Bodegraven-Reeuwijk,Raadslid
84292,Mw.,C.C.M.,Zwinkels-de Jong,,CDA,Gemeente Westland,Raadslid
115509,Mw.,E.W.A.,Koek,,PvdA,Gemeente Teylingen,Raadslid
128915,Dhr.,P.,Raaijmakers,,PPA,Gemeente Sint-Michielsgestel,Raadslid
122196,Mw.,I.,Driehuis,,PAC,Gemeente Coevorden,Raadslid
131284,Dhr.,R.M.,Prummel,,D66,Gemeente Winsum,Raadslid
123285,Dhr.,D.S.,Salverda,,Stadspartij Den Helder,Gemeente Den Helder,Raadslid
124004,Mw.,O.,Jacobs-Gauw,,D66,Gemeente Nieuwkoop,Raadslid
121254,Dhr.,G.J.,Bolt,,ChristenUnie,Gemeente Oldambt,Raadslid
125771,Mw.,L.,Minnee,,Lijst 8,Gemeente De Ronde Venen,Raadslid
125579,Dhr.,G.J.,Mur,,Fractie Mur,Gemeente Nieuwkoop,Raadslid
131582,Dhr.,K.J.,Borsboom,,GroenLinks,Gemeente Vlaardingen,Raadslid
75042,Dhr.,P.M.C.,van der Molen,,PvdA/GroenLinks,Gemeente Heumen,Raadslid
81134,Dhr.,P.G.,Verjans,,GOB,Gemeente Sittard-Geleen,Raadslid
76141,Dhr.,D.,van der Meer,,Lokale Politieke Federatie Westland,Gemeente Westland,Raadslid
123951,Dhr.,J.M.,van Lanen,,Jong Uden,Gemeente Uden,Raadslid
133757,Dhr.,P.G.B.,Schiphorst,,Lokaal Dinkelland,Gemeente Dinkelland,Raadslid
121858,Dhr.,A.J.,Verdegaal,,D66,Gemeente Teylingen,Raadslid
127013,Mw.,V.,Weemstra- van Dorsten,,CDA,Gemeente Steenwijkerland,Raadslid
121489,Mw.,S.E.,van der Vijgh-Dhondt,,VVD,Gemeente Soest,Raadslid
134784,Mw.,C.,Klaver-Bouman,,VVD,Gemeente Wassenaar,Raadslid
79573,Dhr.,L.,Talen,,SGP,Gemeente Staphorst,Raadslid
79568,Mw.,L.,Lubberink,,PvdA,Gemeente Staphorst,Raadslid
122565,Mw.,K.,Lier,,ChristenUnie,Gemeente Staphorst,Raadslid
119407,Dhr. mr.,A.,Mussche,,ChristenUnie,Gemeente Staphorst,Raadslid
89463,Dhr.,A.,Stegeman,,Gemeentebelangen,Gemeente Staphorst,Raadslid
127875,Dhr.,J.,Talen,,Liberaal Netwerk,Gemeente Staphorst,Raadslid
79572,Dhr.,L.,Mulder,,SGP,Gemeente Staphorst,Raadslid
127874,Dhr.,H.,Courtz,,CDA,Gemeente Staphorst,Raadslid
123754,Mw.,N.M.F.,Statnik,,DNA,Gemeente Sittard-Geleen,Raadslid
81057,Dhr.,J.,Nederveen,,ChristenUnie,Gemeente Hardinxveld-Giessendam,Raadslid
89120,Dhr. drs.,P.A.,Jansen,,KIJK!!! (PvdA GroenLinks D66),Gemeente Meerssen,Raadslid
26746,Mw.,T.,Tjalsma-de Wilde,,VVD,Gemeente S&uacute;dwest Frysl&acirc;n,Raadslid
75931,Dhr.,C.,Malin,,Samen voor Kaag en Braassem,Gemeente Kaag en Braassem,Raadslid
124839,Dhr.,B.W.A.M.,Litjens,,Keerpunt 2010,Gemeente Grave,Raadslid
124840,Dhr.,J.J.M.,Nuijen,,Lokale Partij Grave,Gemeente Grave,Raadslid
129492,Mw.,E.E.M.,Eigenhuijsen,,Fractie Eigenhuijsen,Gemeente Grave,Raadslid
124841,Dhr.,R.L.M.,Keereweer,,Lokale Partij Grave,Gemeente Grave,Raadslid
124843,Dhr.,F.A.J.,Smulders,,Trots Liberaal Land van Cuijk,Gemeente Grave,Raadslid
124842,Mw.,A.,Bannink,,Lokale Partij Grave,Gemeente Grave,Raadslid
130548,Dhr.,H.,Bongers,,Keerpunt 2010,Gemeente Grave,Raadslid
73467,Dhr.,D.B.,Joosten,,Lokale Partij Grave,Gemeente Grave,Raadslid
124838,Dhr.,J.H.M.,Spoorendonk,,CDA,Gemeente Grave,Raadslid
131481,Mw.,P.C.,Schuts-Pennings,,Keerpunt 2010,Gemeente Grave,Raadslid
20801506,Dhr.,H.J.,Schuurman,,D66,Gemeente Delft,Raadslid
119375,Dhr.,J.,Dijkstra,,PvdA,Gemeente De Fryske Marren,Raadslid
127440,Dhr.,M.T.M,Sturkenboom,,PvdA/ GroenLinks,Gemeente Leusden,Raadslid
78747,Dhr.,G.A.M.G.,Ghijsen,,CDA,Gemeente Beek,Raadslid
80998,Dhr.,G.G.J.M.,Mosselaar,,VVD,Gemeente Geldrop-Mierlo,Raadslid
134951,Dhr.,A.J.,Links,,ZW 2014,Gemeente Waalre,Raadslid
87080,Mw.,M.J.,van der Zanden-van de Laar,,Sint Anthonis Nu,Gemeente Sint Anthonis,Raadslid
121266,Dhr.,M.,Viel,,SP,Gemeente Oldambt,Raadslid
96343,Dhr.,P.K.,de Vries,,CDA,Gemeente S&uacute;dwest Frysl&acirc;n,Raadslid
120948,Dhr.,N.C.J.M.,op 't Veld,,CDA,Gemeente Opmeer,Raadslid
122935,Dhr.,G.L.,Keujer,,CDA,Gemeente Losser,Raadslid
80925,Dhr.,M.P.A.,Dormans,,GOB,Gemeente Sittard-Geleen,Raadslid
124524,Mw.,S,Raveling,,PvdO,Gemeente Diemen,Raadslid
122842,Dhr.,H.,de Vries,,ChristenUnie,Gemeente Vlagtwedde,Raadslid
121779,Dhr.,B.F.M.,Hendriks,,FOCUS,Gemeente Meerssen,Raadslid
126227,Dhr.,J.F.H.,Feijen,,Gemeenschapslijst Someren-Eind en Sluis XIII,Gemeente Someren,Raadslid
122342,Dhr.,P.H.,Lensselink,,VVD,Gemeente Leusden,Raadslid
72773,Mw.,J.E.,Henraat,,DUS!,Gemeente Uithoorn,Raadslid
80396,Dhr.,J.Z.T.,Pieper,,Progressief Onderbanken,Gemeente Onderbanken,Raadslid
125942,Mw.,G.R.F.,Berends- Jansen,,Gemeentebelangen,Gemeente Neder-Betuwe,Raadslid
124623,Dhr.,A.,van de Peut,,ChristenUnie,Gemeente Scherpenzeel,Raadslid
78312,Mw.,A.G.M.,Visschedijk,,CDA,Gemeente Losser,Raadslid
118691,Dhr.,J.J.,van Brenkelen,,SBV,Gemeente Vlaardingen,Raadslid
135404,Mw.,C.E.,Kardol,,D66,Gemeente Tynaarlo,Raadslid
135088,Dhr.,J.A.M.,Slenders,,Lokaal +,Gemeente Geertruidenberg,Raadslid
81006,Dhr.,W.A.M.,Tielemans,,DeurneNU,Gemeente Deurne,Raadslid
119369,Mw.,A.,Riedstra-Bijma,,FNP,Gemeente De Fryske Marren,Raadslid
121910,Mw.,C.H.A.,van den Wildenberg,,Gemeentebelangen,Gemeente Vught,Raadslid
127769,Dhr.,G.H.J.,Blom,,Partij Souburg Ritthem,Gemeente Vlissingen,Raadslid
135530,Dhr.,A.,Sterenberg,,SP,Gemeente Vlaardingen,Raadslid
130103,Dhr.,W.B.,Kraan,,Progressief Ondernemend Vlissingen,Gemeente Vlissingen,Raadslid
120518,Mw.,E.,van Dijk,,PvdA,Gemeente Eindhoven,Raadslid
133002,Mw.,N.,Aoulad Bouchta,,CDA,Gemeente Uithoorn,Raadslid
82858,Dhr.,J.,Bosman,,VVD,Gemeente Teylingen,Raadslid
74891,Dhr.,J.P.,Timofeeff,,Seyst.Nu,Gemeente Zeist,Raadslid
121980,Dhr.,A.G.J.,van Happen,,D66,Gemeente Geldrop-Mierlo,Raadslid
124425,Mw.,A.A.,Westerhof,,VZ2000,Gemeente Grootegast,Raadslid
135451,Dhr.,R.M.,van Iddekinge,,FNP,Gemeente De Fryske Marren,Raadslid
122123,Mw.,H.T.W.,Boender,,VVD,Gemeente Blaricum,Raadslid
81061,Dhr.,J.,de Vos,,SGP,Gemeente Hardinxveld-Giessendam,Raadslid
122845,Dhr.,H.,van der Goot,,Gemeentebelangen,Gemeente Vlagtwedde,Raadslid
124725,Mw. drs.,V,Smit,,D66,Gemeente De Bilt,Raadslid
124885,Dhr.,J.,Koster,,VVD,Gemeente Kapelle,Raadslid
122213,Dhr.,A.G.P.,Heijstek,,HAC,Gemeente Aalsmeer,Raadslid
77601,Dhr.,E.,Geluk,,SGP,Gemeente Zederik,Raadslid
122644,Dhr.,G.J.,Bulsink,,SGP,Gemeente Geldermalsen,Raadslid
123859,Dhr.,G.C.J.M.,Vermeulen,,PvdA,Gemeente Bergeijk,Raadslid
123330,Dhr.,G.,Gol,,Gemeentebelangen,Gemeente De Wolden,Raadslid
73474,Mw.,S.J.,de Zoeten,,Verenigd Progressief Grave,Gemeente Grave,Raadslid
122563,Mw.,G.G.,Compagner,,CDA,Gemeente Staphorst,Raadslid
121288,Dhr.,H.J.,Molenaar,,SGP,Gemeente Woudenberg,Raadslid
123153,Mw.,G.J.A.N.,Rijsterborgh-Plomp,,Maarssen 2000,Gemeente Stichtse Vecht,Raadslid
111791,Dhr.,F.,Hoogervorst,,SP,Gemeente Vlaardingen,Raadslid
126713,Dhr. drs.,L.J.,van Dongen,,VVD,Gemeente Drimmelen,Raadslid
126076,Mw.,A.M.L.,Heins-van Eenennaam,,CDA,Gemeente Dongen,Raadslid
81541,Dhr.,J.G.M.,Vissers,,Groen Drimmelen,Gemeente Drimmelen,Raadslid
81545,Dhr.,J.C.J.,de Groot,,Lijst Harry Bakker,Gemeente Drimmelen,Raadslid
126712,Mw.,M.C.B.D.,Dikmans,,Lijst Harry Bakker,Gemeente Drimmelen,Raadslid
89768,Mw. ing.,J.D.C.,de Bruijne-Quirijnen,,PvdA,Gemeente Drimmelen,Raadslid
133229,Mw.,A.C.A.M.,van Bragt,,VVD,Gemeente Drimmelen,Raadslid
132030,Dhr.,J.A.,van Meggelen,,Gemeentebelangen,Gemeente Drimmelen,Raadslid
126006,Mw.,M.M.,Tiekstra,,Groen Drimmelen,Gemeente Drimmelen,Raadslid
126011,Mw.,F.M.L.,Selders,,Lijst Harry Bakker,Gemeente Drimmelen,Raadslid
126003,Mw.,R.,van Vugt,,CDA,Gemeente Drimmelen,Raadslid
81534,Dhr.,A.J.H.,Buijs,,CAB,Gemeente Drimmelen,Raadslid
120012,Dhr.,B.,Vastenhoud,,GroenLinks,Gemeente Leiderdorp,Raadslid
74754,Dhr.,H.J.M.,Albers,,CDA,Gemeente Duiven,Raadslid
79005,Dhr.,A.H.M.,Scheppers,,Dorpsbelangen &amp; Toerisme,Gemeente Sluis,Raadslid
132226,Mw.,W.M.,Scheepstra-Beukers,,GroenLinks,Gemeente Winsum,Raadslid
95121,Mw.,M.H.,Treep-Wolfswinkel,,ChristenUnie,Gemeente Woudenberg,Raadslid
121984,Dhr.,R.H.M.,van de Burgt,,PvdA,Gemeente Geldrop-Mierlo,Raadslid
73734,Dhr.,A.,Maanaoui,,PvdA,Gemeente Delft,Raadslid
83687,Dhr.,G.C.L.H.,Hurenkamp,,Burger Belangen Beek - Nieuwe Democraten Beek,Gemeente Beek,Raadslid
91557,Mw.,M.A.H.,van der Zanden-Swinkels,,PNL,Gemeente Laarbeek,Raadslid
126952,Dhr.,J.W.H.,Bongers,,Onafhankelijken Oost Gelre (OOG),Gemeente Oost Gelre,Raadslid
124053,Dhr.,P.,Berghuis,,Gemeentebelangen,Gemeente Noordenveld,Raadslid
76171,Dhr.,R.,van Rijn,,VVD,Gemeente Aalsmeer,Raadslid
76384,Dhr.,D.N.,Meulblok,,VVD,Gemeente Schouwen-Duiveland,Raadslid
124729,Dhr.,K.,Hagedoorn,,PvdA,Gemeente De Bilt,Raadslid
120008,Mw.,M.,van der Stelt,,CDA,Gemeente Leiderdorp,Raadslid
133724,Dhr.,H.P.M.,Bezuijen,,D66,Gemeente Montfoort,Raadslid
76172,Dhr.,T.J.,Treur,,VVD,Gemeente Aalsmeer,Raadslid
120688,Mw.,J.H.,Wiltink-Roeterdink,,CDA,Gemeente Lochem,Raadslid
112716,Dhr.,M.M.E.,van Eekeren,,ABZ,Gemeente Woensdrecht,Raadslid
126010,Mw.,E.L.,van Zwieten,,Lijst Harry Bakker,Gemeente Drimmelen,Raadslid
133420,Dhr.,W.,Zuyderduyn,,VVD,Gemeente Bodegraven-Reeuwijk,Raadslid
85783,Dhr.,W.J.,Groendijk,,Schiermonnikoogs Belang,Gemeente Schiermonnikoog,Raadslid
130686,Dhr.,R.,Maliepaard,,Fractie Maliepaard,Gemeente Goeree-Overflakkee,Raadslid
124817,Dhr.,N.G.J.,Arkesteijn,,GemeenteBelang Westland,Gemeente Westland,Raadslid
79058,Mw.,M.M.,Boon-Visser,,CDA,Gemeente Drechterland,Raadslid
132078,Dhr.,F.,Greven,,PvdA,Gemeente Oldambt,Raadslid
122383,Dhr.,J.,van den Boogaard,,D66,Gemeente Tynaarlo,Raadslid
128261,Mw.,W.J.C.,de Wit-Scholten,,Onafhankelijke Partij,Gemeente Stede Broec,Raadslid
121716,Dhr.,J.J.G.,Horssels,,Partij Hoensbroeks Belang,Gemeente Heerlen,Raadslid
95610,Dhr.,E.,Doorn,,D66,Gemeente De Ronde Venen,Raadslid
131817,Dhr.,E.R.,Maas,,BBL,Gemeente Eindhoven,Raadslid
121905,Mw.,E.F.M.,Schellekens,,D66,Gemeente Vught,Raadslid
32151,Dhr.,B.,Bosch,,CDA,Gemeente Ten Boer,Raadslid
89086,Dhr.,T.,Posthuma,,FNP,Gemeente Littenseradiel,Raadslid
74697,Dhr.,G.,Hiemstra,,CDA,Gemeente Littenseradiel,Raadslid
127457,Mw.,M.,Bartels,,SAM Littenseradiel,Gemeente Littenseradiel,Raadslid
121071,Mw.,A.,Dijkstra-Boersma,,CDA,Gemeente Littenseradiel,Raadslid
73588,Dhr.,A.,Talsma,,CDA,Gemeente Littenseradiel,Raadslid
118194,Mw.,B.,Eppenga-Fokkema,,SAM Littenseradiel,Gemeente Littenseradiel,Raadslid
135400,Dhr.,M.W.J.M.,de Man,,VVD,Gemeente Littenseradiel,Raadslid
73591,Dhr.,P.,Astro,,SAM Littenseradiel,Gemeente Littenseradiel,Raadslid
74931,Dhr.,F.A.,Poot,,D66,Gemeente De Bilt,Raadslid
112257,Dhr.,U.G.,Wiersma,,CDA,Gemeente Littenseradiel,Raadslid
121349,Dhr.,R.,Osinga,,VVD,Gemeente Littenseradiel,Raadslid
121493,Dhr.,J.A.,Vergeer,,CDA,Gemeente Bodegraven-Reeuwijk,Raadslid
131423,Dhr. mr.,H.,Herweijer,,SGP,Gemeente Goeree-Overflakkee,Raadslid
121912,Dhr.,B.,Doorenbos,,VVD,Gemeente Vught,Raadslid
134974,Dhr.,R.J.C.,van Stappershoef,,Dorpsbelangen,Gemeente Geldermalsen,Raadslid
40726,Dhr.,J.,Mollema,,PvdA,Gemeente Uithoorn,Raadslid
82118,Dhr.,J.M.A.A.,van Doren,,SP,Gemeente Hengelo Ov.,Raadslid
128214,Dhr.,V.,Rorive,,Burgerbelangen Bodegraven-Reeuwijk,Gemeente Bodegraven-Reeuwijk,Raadslid
75182,Mw. drs.,D.,van Wijngaarden,,VVD,Gemeente Amersfoort,Raadslid
125939,Mw.,W.E.A.,van Dijkhuizen,,CDA,Gemeente Neder-Betuwe,Raadslid
120176,Dhr.,S.M.,Gerritsen,,Democraten Gemeente Heumen,Gemeente Heumen,Raadslid
113709,Mw.,H.G.,Nijman-Visscher,,ChristenUnie,Gemeente Deventer,Raadslid
134708,Dhr.,B.,van Swigchem,,Gemeentebelang,Gemeente Deventer,Raadslid
133903,Dhr.,T.,van der Meulen,,GroenLinks,Gemeente Deventer,Raadslid
84506,Mw.,E.,van der Mik,,CDA,Gemeente Deventer,Raadslid
84532,Mw.,C.N.,Hunger,,VVD,Gemeente Deventer,Raadslid
135354,Dhr.,R.P.,Rosenkamp,,VVD,Gemeente Deventer,Raadslid
122970,Dhr.,A.C.,de Niet,,ChristenUnie,Gemeente Deventer,Raadslid
84519,Dhr.,&Ccedil;.,Yildirim,,PvdA,Gemeente Deventer,Raadslid
84529,Dhr.,D.A.,Ledeboer,,VVD,Gemeente Deventer,Raadslid
128244,Mw. mr.,M.J.G.,de Jager-Stegeman,,Deventer Belang,Gemeente Deventer,Raadslid
84523,Dhr.,R.S.,de Geest,,PvdA,Gemeente Deventer,Raadslid
122977,Dhr.,M.F.J.,Schoemans,,Gemeentebelang,Gemeente Deventer,Raadslid
84514,Mw.,M.,van Tilburg,,D66,Gemeente Deventer,Raadslid
113713,Dhr.,M.W.H.,Elferink,,Gemeentebelang,Gemeente Deventer,Raadslid
84520,Dhr.,J.,Goejer,,PvdA,Gemeente Deventer,Raadslid
117262,Dhr.,H.,Groothuis,,CDA,Gemeente Deventer,Raadslid
126924,Mw.,A.G.,Zegel-vanTiel,,GroenLinks,Gemeente Deventer,Raadslid
84509,Dhr.,B.,Noor,,D66,Gemeente Deventer,Raadslid
131598,Mw.,E.M.L.,Sipman,,D66,Gemeente Deventer,Raadslid
84510,Dhr.,H.C.,Rietman,,D66,Gemeente Deventer,Raadslid
131981,Mw.,J.A.,de Kleijn,,Deventer Sociaal,Gemeente Deventer,Raadslid
84525,Mw.,A.,Spa,,PvdA,Gemeente Deventer,Raadslid
128807,Dhr.,T.W.,Stegink,,Gemeentebelang,Gemeente Deventer,Raadslid
117263,Dhr.,L.H.T.,Wuijster,,VVD,Gemeente Deventer,Raadslid
122971,Dhr.,A.,Emens,,Deventer Belang,Gemeente Deventer,Raadslid
122980,Dhr.,L.,Altuntas,,PvdA,Gemeente Deventer,Raadslid
20269585,Dhr.,J.A.R.,Kelder,,Fractie Kelder,Gemeente Deventer,Raadslid
135353,Dhr.,A.R.,Gebhardt,,DeventerNu,Gemeente Deventer,Raadslid
123140,Dhr.,F.M.,de Ronde,,ChristenUnie/SGP,Gemeente Stichtse Vecht,Raadslid
120142,Dhr.,P.J.L.J.,Duijsens,,Westland Verstandig,Gemeente Westland,Raadslid
79380,Mw.,I.J.,Sterenborg-Kooij,,ChristenUnie,Gemeente Stadskanaal,Raadslid
115083,Mw.,M.P.A.,Mol-Sturkenboom,,DorpsGoed,Gemeente Sint-Michielsgestel,Raadslid
130102,Dhr.,G.A.,Sips,,Lokale Partij Vlissingen,Gemeente Vlissingen,Raadslid
121474,Dhr.,R.P.O.,Kramer,,CDA,Gemeente Soest,Raadslid
73323,Dhr.,R.,Par&eacute;,,GroenLinks,Gemeente Waalre,Raadslid
122646,Dhr.,E.W.B.,Loeff,,VVD,Gemeente Geldermalsen,Raadslid
38072,Dhr.,J.,Mulder,,SGP,Gemeente Scherpenzeel,Raadslid
124394,Dhr.,J.T.H.,van Rossum,,VVD,Gemeente Hardinxveld-Giessendam,Raadslid
77833,Dhr.,P.A.J.C.,Thomaes,,VVD,Gemeente Sluis,Raadslid
134733,Dhr.,N.J.M.,de Gier,,PvdA Westland,Gemeente Westland,Raadslid
120237,Dhr.,B.L.,de Pauw,,VVD,Gemeente Lingewaard,Raadslid
125670,Dhr.,T.C.J.,Huisman,,Steenbergen Anders,Gemeente Steenbergen,Raadslid
126236,Dhr.,M.H.C.M.,Lambers,,De Volkspartij,Gemeente Steenbergen,Raadslid
73452,Dhr.,W.J.,van den Berge,,PvdA,Gemeente Steenbergen,Raadslid
125662,Dhr.,A.F.C.,Theuns,,D66,Gemeente Steenbergen,Raadslid
126237,Dhr.,W.J.P.M.,Maas,,Gewoon Lokaal,Gemeente Steenbergen,Raadslid
126238,Mw.,E.M.J.,Prent,,Gewoon Lokaal,Gemeente Steenbergen,Raadslid
125671,Dhr.,C.A.A.M.,Gommeren,,VVD,Gemeente Steenbergen,Raadslid
125660,Dhr.,G.G.,de Neve,,De Volkspartij,Gemeente Steenbergen,Raadslid
126239,Mw.,W.A.M.,Baartmans,,Gewoon Lokaal,Gemeente Steenbergen,Raadslid
125665,Dhr.,M.H.H.I.,Remery,,Gewoon Lokaal,Gemeente Steenbergen,Raadslid
73035,Dhr.,N.C.J.,Broos,,VVD,Gemeente Steenbergen,Raadslid
124479,Dhr.,M.J.,Magielse,,D66,Gemeente Lisse,Raadslid
125661,Dhr.,W.L.C.,Knop,,De Volkspartij,Gemeente Steenbergen,Raadslid
125663,Dhr.,E.C.,van der Spelt,,D66,Gemeente Steenbergen,Raadslid
80383,Dhr.,G.J.,Bijlsma,,Wakker Emmen,Gemeente Emmen,Raadslid
89734,Dhr.,T.,Nicolai,,PvdA,Gemeente Achtkarspelen,Raadslid
95140,Dhr.,G.T.M.,Ehren,,KERN,Gemeente Gennep,Raadslid
21083329,Dhr.,J.,van Eysden,,ONS Voorschoten,Gemeente Voorschoten,Raadslid
76370,Dhr.,S.W.C.,van den Dool,,VVD,Gemeente Voorschoten,Raadslid
133079,Dhr.,M.P.A.,van Oostrum,,CDA,Gemeente Voorschoten,Raadslid
125870,Dhr.,E.M.L.H.,Maassen,,SP,Gemeente Voorschoten,Raadslid
135218,Dhr.,M.H.,Smittenaar,,VVD,Gemeente Voorschoten,Raadslid
22419871,Dhr.,H.,Overbosch,,PvdA,Gemeente Voorschoten,Raadslid
116230,Mw.,E.C.,van Herk,,CDA,Gemeente Voorschoten,Raadslid
125867,Dhr.,F.,von der Assen,,GroenLinks,Gemeente Voorschoten,Raadslid
76361,Dhr.,J.,Smit,,ONS Voorschoten,Gemeente Voorschoten,Raadslid
125862,Dhr.,C.,Bremmer,,CDA,Gemeente Voorschoten,Raadslid
76357,Mw.,M.A.M.,Lamers,,GroenLinks,Gemeente Voorschoten,Raadslid
76076,Mw.,W.J.,Koopmans-van der Veen,,VVD,Gemeente Tytsjerksteradiel,Raadslid
131147,Dhr.,C.E.,Beringen,,CDA,Gemeente De Bilt,Raadslid
115172,Dhr.,J.J.,van der Hout,,SGP,Gemeente Molenwaard,Raadslid
113330,Dhr.,D.I.H.M.,Piket,,Trilokaal,Gemeente Teylingen,Raadslid
125778,Mw.,Y.,Welter- Luppens,,VVD,Gemeente De Ronde Venen,Raadslid
80739,Dhr.,B.W.H.,Lambie,,VVD,Gemeente Landgraaf,Raadslid
119736,Dhr.,A.K.,van den Berg,,CDA,Gemeente Weststellingwerf,Raadslid
123399,Dhr.,A.,Bakx,,CDA,Gemeente Zoeterwoude,Raadslid
113590,Dhr.,J.W.J.,Suijkerbuijk,,CDA,Gemeente Sint Anthonis,Raadslid
73580,Dhr.,J.A.H.M.,Engelen,,Veldhoven Samen Anders,Gemeente Veldhoven,Raadslid
128043,Dhr. ir.,F.P.H.,de Lepper,,Gemeente Belangen Veldhoven,Gemeente Veldhoven,Raadslid
123756,Mw.,E.J.L.,Meewis-Stans,,GOB,Gemeente Sittard-Geleen,Raadslid
126923,Dhr.,J.,van Westen,,ChristenUnie/SGP,Gemeente Strijen,Raadslid
78355,Dhr.,P.F.,Westra,,PvdA,Gemeente De Fryske Marren,Raadslid
131578,Dhr.,G.,Kremer,,SP,Gemeente Stadskanaal,Raadslid
121860,Dhr.,G.A.,Koot,,D66,Gemeente Teylingen,Raadslid
26728,Mw.,P.B.,van den Akker,,CDA,Gemeente S&uacute;dwest Frysl&acirc;n,Raadslid
114950,Dhr.,H.,de Ruiter,,Jong en sterker Schagen (JESS),Gemeente Schagen,Raadslid
126430,Dhr.,E.K.,Horstman,,Gemeente Belangen,Gemeente Voorst,Raadslid
134766,Dhr.,P,Schlamilch,,Forza De Bilt,Gemeente De Bilt,Raadslid
77298,Dhr.,I.P.F.,Boreel de Mauregnault,,VVD en D66,Gemeente Oudewater,Raadslid
79649,Dhr.,H.,Boekestein,,Nieuw Lisse,Gemeente Lisse,Raadslid
74886,Dhr.,H.R.,Camstra,,GroenLinks,Gemeente Zeist,Raadslid
66638,Mw.,K.A.M.,van der Kaaden-van Klink,,CDA,Gemeente Kaag en Braassem,Raadslid
85705,Mw.,N.J.,Bouman-Quist,,CDA,Gemeente Lansingerland,Raadslid
124854,Dhr.,J.,van der Laan,,Leefbaar 3B,Gemeente Lansingerland,Raadslid
125247,Mw.,P.,van Olst-In 't Veen,,WIJ Lansingerland,Gemeente Lansingerland,Raadslid
135202,Dhr.,E.,Jonker,,D66,Gemeente Lansingerland,Raadslid
124855,Dhr.,L.,Erwich,,Leefbaar 3B,Gemeente Lansingerland,Raadslid
132152,Mw.,G.,Zwinkels,,Leefbaar 3B,Gemeente Lansingerland,Raadslid
124881,Dhr.,J.J.,Pat El,,VVD,Gemeente Lansingerland,Raadslid
85710,Dhr.,M.,Muis,,D66,Gemeente Lansingerland,Raadslid
124882,Mw.,K.,Arends,,VVD,Gemeente Lansingerland,Raadslid
126249,Dhr.,J.,Dieleman,,ChristenUnie,Gemeente Lansingerland,Raadslid
125245,Mw.,P.,Verhoef,,PvdA,Gemeente Lansingerland,Raadslid
85720,Mw.,M.,Gielis,,Leefbaar 3B,Gemeente Lansingerland,Raadslid
125244,Dhr.,E.J.,Neeleman,,Lijst Neeleman,Gemeente Lansingerland,Raadslid
