system_id,title,initials,first_name,given_name,last_name,suffix,party,department,municipality,role
125055,Dhr.,F.J.,,,Vrolijk,,VVD,,Etten-Leur,Fractievoorzitter
127071,Dhr.,J.P.,,,van Hal,,CDA,,Etten-Leur,Locoburgemeester
20251102,Dhr. drs.,W.C.M.,,,Voeten,MBA,,,Etten-Leur,Raadsgriffier
120162,Mw.,P.M.E.,,,van Dongen,,D66,,Etten-Leur,Raadslid
120161,Dhr.,J,,,Cerneus,,D66,,Etten-Leur,Raadslid
120164,Dhr.,B.G.E.,,,Vaarwerk,,Ons Etten-Leur,,Etten-Leur,Raadslid
120163,Dhr.,J.O.,,,Raats,,Leefbaar Etten-Leur,,Etten-Leur,Raadslid
134823,Mw.,K.C.C.J.,,,Hoevenberg-Aerts,,CDA,,Etten-Leur,Raadslid
130790,Mw.,C.A.J.,,,de Regt-Taks,,Fractie de Regt,,Etten-Leur,Raadslid
120165,Dhr.,J.E.T.,,,Wierema,,PvdA,,Etten-Leur,Raadslid
111101,Dhr.,E.R.,,,Rosbak,,Algemeen Plaatselijk Belang,,Etten-Leur,Raadslid
125056,Dhr.,S.P.,,,de Hoon,,Algemeen Plaatselijk Belang,,Etten-Leur,Raadslid
125058,Dhr.,P.A.M.J.,,,Mul,,D66,,Etten-Leur,Raadslid
75458,,van,,,Dhr. C.F.A.M. Aert,,Algemeen Plaatselijk Belang,,Etten-Leur,Raadslid
75460,Dhr.,P.J.H.,,,van der Wulp,,Algemeen Plaatselijk Belang,,Etten-Leur,Raadslid
131015,Mw.,A.J.M.,,,de Hoon,,CDA,,Etten-Leur,Raadslid
83783,Dhr.,R.J.H.,,,Weijers,,CDA,,Etten-Leur,Raadslid
75463,Mw.,J.H.,,,Boer,,Algemeen Plaatselijk Belang,,Etten-Leur,Raadslid
98698,Dhr.,L.A.G.,,,Roks,,Leefbaar Etten-Leur,,Etten-Leur,Raadslid
75466,Mw.,J.C.,,,Gelderblom-Punt,,CDA,,Etten-Leur,Raadslid
75465,Dhr.,R.P.A.F.,,,Buiks,,CDA,,Etten-Leur,Raadslid
75468,Dhr.,E.A.F.,,,Vissers,,D66,,Etten-Leur,Raadslid
75467,Mw.,M.J.H.,,,Nooijens-Brans,,CDA,,Etten-Leur,Raadslid
75474,Mw.,D.J.J.M.,,,Lockx,,Ons Etten-Leur,,Etten-Leur,Raadslid
75473,Mw.,C.C.A.M.,,,Boeren-Tak,,Ons Etten-Leur,,Etten-Leur,Raadslid
75476,Mw.,B.M.,,,Rijnen-Faber,,PvdA,,Etten-Leur,Raadslid
75479,Dhr.,F.J.,,,Vrolijk,,VVD,,Etten-Leur,Raadslid
120158,Mw.,K.C.M.,,,van Drongelen - Laurijssen,,Algemeen Plaatselijk Belang,,Etten-Leur,Raadslid
22479459,Dhr.,J.H.,,,Weijermars,,VVD,,Etten-Leur,Raadslid
22333481,Dhr.,J.H.,,,Weijermars,,VVD,,Etten-Leur,Raadslid
125059,Dhr.,M,,,van der Bijl,,VVD,,Etten-Leur,Raadslid
20251138,Mw.,B.W.,,,Silvis-de Heer,,,,Etten-Leur,Secretaris
21803,Dhr.,A.P.M.A.,,,Schouw,,APB,,Etten-Leur,Wethouder
63233,Dhr.,J.P.,,,van Hal,,CDA,,Etten-Leur,Wethouder
125384,Dhr.,R.L.,,,Dujardin,,D66,,Etten-Leur,Wethouder
23260645,Mw.,A.L.E.C.,,,van der Stoel,,VVD,,Landsmeer,Burgemeester waarnemend
75958,Dhr.,A.,,,Elfferich,,D66,,Landsmeer,Fractievoorzitter
75957,Dhr.,J.D.,,,Rietberg,,CDA,,Landsmeer,Fractievoorzitter
21504482,Dhr.,A.,,,Damme,,Lijst Van Campen,,Landsmeer,Fractievoorzitter
75960,Dhr.,A.S.A.,,,la Fontaine,,Positief Landsmeer,,Landsmeer,Fractievoorzitter
127597,Dhr.,M.,,,Wilmans,,PvdA,,Landsmeer,Fractievoorzitter
126626,Dhr.,N.,,,Bonenkamp,,VVD,,Landsmeer,Fractievoorzitter
134318,Dhr.,R.,,,Quakernaat,,VVD,,Landsmeer,Locoburgemeester
20251052,Mw. drs.,E.,,,van der Voorde,,,,Landsmeer,Raadsgriffier
126628,Dhr.,N.,,,Boerma,,D66,,Landsmeer,Raadslid
126627,Mw.,V.,,,Attema,,CDA,,Landsmeer,Raadslid
126630,Mw.,M.,,,Oud,,D66,,Landsmeer,Raadslid
126629,Dhr.,N.,,,Rijpkema,,D66,,Landsmeer,Raadslid
126632,Mw.,D.,,,Mulder-Damme,,Positief Landsmeer,,Landsmeer,Raadslid
126631,Dhr.,A.S.,,,Bosch,,Positief Landsmeer,,Landsmeer,Raadslid
126633,Dhr.,M.,,,Wilmans,,PvdA,,Landsmeer,Raadslid
134953,Dhr.,A.,,,Damme,,Lijst Van Campen,,Landsmeer,Raadslid
75964,Dhr.,A.,,,Elfferich,,D66,,Landsmeer,Raadslid
75963,Dhr.,J.D.,,,Rietberg,,CDA,,Landsmeer,Raadslid
75967,Dhr.,A.S.A.,,,la Fontaine,,Positief Landsmeer,,Landsmeer,Raadslid
126635,Mw.,M.,,,Farjon,,PvdA,,Landsmeer,Raadslid
75973,Dhr.,M.V.D.,,,de Jong,,VVD,,Landsmeer,Raadslid
126636,Dhr.,N.,,,Bonenkamp,,VVD,,Landsmeer,Raadslid
126637,Mw.,A.,,,Verhoef,,VVD,,Landsmeer,Raadslid
20251076,Dhr. drs.,P.A.,,,Menting,MBA,,,Landsmeer,Secretaris
124034,Dhr.,N.,,,van Baarsen,,D66,,Landsmeer,Wethouder
124035,Dhr.,R.,,,Quakernaat,,VVD,,Landsmeer,Wethouder
112425,Mw.,M.H.E.,,,Pelzer,,CDA,,Bergen (L),Burgemeester
122353,Dhr.,J.J.M.,,,Knoops,,CDA,,Bergen (L),Fractievoorzitter
122354,Dhr.,R.H.T.,,,Krijnen,,Krijnen/Loermans,,Bergen (L),Fractievoorzitter
122355,Dhr.,J.C.G.,,,Valckx,,Progressieve Kombinatie (PvdA/D66),,Bergen (L),Fractievoorzitter
23260589,Dhr.,W.R.,,,van der Kwast,,VVD,,Bergen (L),Fractievoorzitter
134668,,A.,,,Splinter,,CDA,,Bergen (L),Locoburgemeester
20251005,Dhr.,I.C.,,,van 't Hof,,,,Bergen (L),Raadsgriffier
59761,Dhr.,J.H.M.,,,Straatman,,CDA,,Bergen (L),Raadslid
122359,Dhr.,J.J.M.,,,Knoops,,CDA,,Bergen (L),Raadslid
125413,Dhr.,R.A.J.,,,Wijnen,,CDA,,Bergen (L),Raadslid
21707,Dhr.,R.P.M.,,,Arts,,CDA,,Bergen (L),Raadslid
97748,Mw.,H.,,,Nillesen-Van Lammeren,,CDA,,Bergen (L),Raadslid
122360,Dhr.,F.P.M.,,,Camps,,KERN,,Bergen (L),Raadslid
122361,Dhr.,P.C.M.,,,Robben,,KERN,,Bergen (L),Raadslid
97751,Mw.,M.H.M.,,,Raijmakers-van der Stap,,KERN,,Bergen (L),Raadslid
122362,Dhr.,P.J.A.M,,,Loermans,,Krijnen/Loermans,,Bergen (L),Raadslid
122363,Dhr.,R.H.T.,,,Krijnen,,Krijnen/Loermans,,Bergen (L),Raadslid
23260611,Mw.,C.E.M.G.T.,,,Ponjee,,PK,,Bergen (L),Raadslid
129217,Dhr.,H.G.A.W.,,,Martens,,Progressieve Kombinatie (PvdA/D66),,Bergen (L),Raadslid
21710,Dhr.,J.C.G.,,,Valckx,,Progressieve Kombinatie (PvdA/D66),,Bergen (L),Raadslid
23260619,Dhr.,W.P.M.,,,Schijfs,,VVD,,Bergen (L),Raadslid
21717,Dhr.,W.R.,,,van der Kwast,,VVD,,Bergen (L),Raadslid
20251029,Dhr. drs.,C.G.W.,,,Jansen,,,,Bergen (L),Secretaris
134670,,A.,,,Splinter,,CDA,,Bergen (L),Wethouder
23260632,Dhr.,F.J.R.,,,Pekema,,VVD,,Bergen (L),Wethouder
87065,Mw.,M.L.P.,,,Sijbers,,VVD,,Sint Anthonis,Burgemeester
87067,Dhr.,W.J.H.,,,Egelmeers,,CDA,,Sint Anthonis,Fractievoorzitter
21504408,Dhr.,M.A.J.,,,Jansen,,Onafhankelijk Sint Anthonis,,Sint Anthonis,Fractievoorzitter
87069,Dhr.,A.F.N.,,,de Kort,,Sint Anthonis Nu,,Sint Anthonis,Fractievoorzitter
131732,Dhr. drs.,J.A.M.M.,,,van Acquoij,,VVD,,Sint Anthonis,Fractievoorzitter
20250944,Mw.,R.M.,,,Aben-Bellemakers,,Sint Anthonis Nu,,Sint Anthonis,Locoburgemeester
20250952,Dhr. mr.,A.P.J.L.,,,Keijzers,,,,Sint Anthonis,Raadsgriffier
131489,Dhr.,J.M.P.,,,van de Weem,,Sint Anthonis Nu,,Sint Anthonis,Raadslid
85731,Dhr.,W.J.H.,,,Egelmeers,,CDA,,Sint Anthonis,Raadslid
85734,Dhr.,A.F.N.,,,de Kort,,Sint Anthonis Nu,,Sint Anthonis,Raadslid
124790,Mw.,M.J.G.,,,Bruijsten-Otten,,CDA,,Sint Anthonis,Raadslid
113590,Dhr.,J.W.J.,,,Suijkerbuijk,,CDA,,Sint Anthonis,Raadslid
124789,Dhr.,J.H.J.,,,Bos,,CDA,,Sint Anthonis,Raadslid
124792,Dhr.,H.E.,,,Bellemakers,,Sint Anthonis Nu,,Sint Anthonis,Raadslid
124791,Mw.,T.W.M.,,,de Hoog-van Tiel,,CDA,,Sint Anthonis,Raadslid
124793,Dhr.,J.H.G.,,,van der Cruijsen,,Sint Anthonis Nu,,Sint Anthonis,Raadslid
115769,Dhr.,A.H.P.C.,,,Rombouts,,CDA,,Sint Anthonis,Raadslid
135319,Dhr.,M.A.J.,,,Jansen,,Onafhankelijk Sint Anthonis,,Sint Anthonis,Raadslid
124794,Dhr.,P.C.R.,,,van Loosbroek,,Sint Anthonis Nu,,Sint Anthonis,Raadslid
87080,Mw.,M.J.,,,van der Zanden-van de Laar,,Sint Anthonis Nu,,Sint Anthonis,Raadslid
131733,Dhr. drs.,J.A.M.M.,,,van Acquoij,,VVD,,Sint Anthonis,Raadslid
22018049,Dhr.,J.H.,,,Heckathorn,,VVD,,Sint Anthonis,Raadslid
20250976,Dhr.,P.W.,,,Wanrooij,,,,Sint Anthonis,Secretaris
132293,Mw. ing.,I.D.A.M.,,,Voncken-Janssen,,CDA,,Sint Anthonis,Wethouder
20250986,Mw.,R.M.,,,Aben-Bellemakers,,Sint Anthonis Nu,,Sint Anthonis,Wethouder
22661331,Mw.,D.,,,Blok,,VGBK,,Someren,Burgemeester
92420,Mw.,A.T.W.,,,Nagel-Maas,,CDA,,Someren,Fractievoorzitter
126221,Dhr.,G.W.H.L.,,,Schoolmeesters,,Gemeenschapslijst Someren-Eind en Sluis XIII,,Someren,Fractievoorzitter
92422,Dhr.,A.,,,Verhofstad,,Leefbaar Someren,,Someren,Fractievoorzitter
113511,Dhr.,M.J.A.W.,,,Stolwijk,,Lijst Someren-Heide,,Someren,Fractievoorzitter
129439,Mw.,M.C.T.M.,,,Verheijen,,PvdA,,Someren,Fractievoorzitter
126223,Dhr.,J.M.T.J.,,,Klessens,,VVD,,Someren,Fractievoorzitter
20567754,Mw.,A.H.M.,,,van Bussel,,CDA,,Someren,Locoburgemeester
20250898,Mw.,J.,,,Laurens Janse-Oostdijk,,,,Someren,Raadsgriffier
133551,Dhr.,A.,,,Evers,,CDA,,Someren,Raadslid
113345,Dhr.,H.M.G.,,,Driessen,,CDA,,Someren,Raadslid
78952,Dhr.,M.A.J.,,,Jeuken,,CDA,,Someren,Raadslid
78953,Mw.,A.T.W.,,,Nagel-Maas,,CDA,,Someren,Raadslid
78954,Mw.,E.,,,Zegwaard-van der Kooij,,CDA,,Someren,Raadslid
117606,Dhr.,B.A.G.,,,de Groot,,Gemeenschapslijst Someren-Eind en Sluis XIII,,Someren,Raadslid
126225,Dhr.,G.W.H.L.,,,Schoolmeesters,,Gemeenschapslijst Someren-Eind en Sluis XIII,,Someren,Raadslid
126227,Dhr.,J.F.H.,,,Feijen,,Gemeenschapslijst Someren-Eind en Sluis XIII,,Someren,Raadslid
134070,Dhr.,J.L.M.,,,Adriaans,,Gemeenschapslijst Someren-Eind en Sluis XIII,,Someren,Raadslid
78959,Dhr.,A.,,,Verhofstad,,Leefbaar Someren,,Someren,Raadslid
126228,Dhr.,M.M.J.,,,van Dinther,,Leefbaar Someren,,Someren,Raadslid
126229,Dhr.,J.H.,,,van Tulden,,Lijst Someren-Heide,,Someren,Raadslid
113346,Dhr.,M.J.A.W.,,,Stolwijk,,Lijst Someren-Heide,,Someren,Raadslid
129440,Mw.,A.B.,,,van Wissen,,PvdA,,Someren,Raadslid
126231,Mw.,M.C.T.M.,,,Verheijen,,PvdA,,Someren,Raadslid
126232,Dhr.,G.J.S.,,,Claassen,,VVD,,Someren,Raadslid
126233,Dhr.,J.M.T.J.,,,Klessens,,VVD,,Someren,Raadslid
20250924,Dhr. mr.,T.M.G.,,,van Leeuwen,,,,Someren,Secretaris
133517,Mw.,A.H.M.,,,van Bussel,,CDA,,Someren,Wethouder
126532,Dhr.,L.J.M.,,,van de Moosdijk,,Lijst 6,,Someren,Wethouder
80276,Dhr.,T.C.W.,,,Maas,,PvdA,,Someren,Wethouder
95569,Mw. dr.,P.,,,Dassen-Housen,,CDA,,Beesel,Burgemeester
91814,Dhr.,M.H.J.,,,Roelofs,,Beeselse Lijst,,Beesel,Fractievoorzitter
128841,Dhr.,L.A.P.,,,Cremers,,CDA,,Beesel,Fractievoorzitter
21569025,Dhr.,M.A.S.,,,Urru,,PvdA,,Beesel,Fractievoorzitter
106793,Dhr.,J.J.A.,,,Heijnen,,VLP,,Beesel,Fractievoorzitter
63381,Dhr.,J.J.L.,,,Smolenaars,,Verantwoorde Lokale Politiek (VLP),,Beesel,Locoburgemeester
20250806,Mw. drs.,E.J.C.,,,Apeldoorn-Feijts,,,,Beesel,Raadsgriffier
77030,Dhr.,M.H.J.,,,Roelofs,,Beeselse Lijst,,Beesel,Raadslid
119808,Dhr.,P.J.I.M.,,,Jacobs,,Beeselse Lijst,,Beesel,Raadslid
127953,Dhr.,R.,,,Ambaum,,Beeselse Lijst,,Beesel,Raadslid
127954,Dhr.,C.,,,Bongers,,CDA,,Beesel,Raadslid
119810,Dhr.,L.A.P.,,,Cremers,,CDA,,Beesel,Raadslid
77033,Mw.,A.J.M.,,,Roelofs-Janssen,,CDA,,Beesel,Raadslid
133498,Mw.,W.M.,,,Killaars-Schoolmeesters,,CDA,,Beesel,Raadslid
112175,Dhr. drs.,A.J.,,,Holman,,PvdA,,Beesel,Raadslid
119812,Dhr.,M.A.S.,,,Urru,,PvdA,,Beesel,Raadslid
106865,Dhr.,G.T.M.P.,,,Derks,,VLP,,Beesel,Raadslid
111510,Dhr.,H.A.E.,,,Van den Beucken,,VLP,,Beesel,Raadslid
92568,Dhr.,J.E.F.,,,Van Tegelen,,VLP,,Beesel,Raadslid
87522,Dhr.,J.J.A.,,,Heijnen,,VLP,,Beesel,Raadslid
119813,Dhr.,P.J.C.,,,Peulen,,VLP,,Beesel,Raadslid
77037,Mw.,E.A.M.,,,Franssen-Levels,,VLP,,Beesel,Raadslid
23260494,Mw.,E.H.J.,,,Janssen,,,,Beesel,Secretaris
127205,Dhr.,A.C.J.,,,Reijnders,,Beeselse Lijst,,Beesel,Wethouder
85397,Dhr.,B.M.J.,,,Jacobs,,CDA,,Beesel,Wethouder
21592,Dhr.,J.J.L.,,,Smolenaars,,Verantwoorde Lokale Politiek (VLP),,Beesel,Wethouder
20586012,Mw.,B.J.H.T.,,,Heesakkers,,VLP,,Beesel,Wethouder
131121,Dhr.,E.,,,Boog,,D66,,Diemen,Burgemeester
124519,Dhr.,P.A.,,,Prins,,PvdO,,Diemen,Fractievoorzitter
133935,Mw.,N.,,,van Engelen,,GroenLinks,,Diemen,Fractievoorzitter
124466,Dhr.,K,,,de Haan,,D66,,Diemen,Fractievoorzitter
122001,Mw.,M.P.H.,,,de Graaff-Nijssen,,CDA,,Diemen,Fractievoorzitter
132636,Mw.,A.M.,,,Wijnbergen-Liezen,,Diemen Linksaf,,Diemen,Fractievoorzitter
128094,Mw.,R.,,,Herder,,Leefbaar Diemen,,Diemen,Fractievoorzitter
96333,Dhr.,W.H.,,,van Vugt,,SP,,Diemen,Fractievoorzitter
125634,Mw.,B.H.M.,,,Wielage,,VVD,,Diemen,Fractievoorzitter
89884,Dhr.,A.J.M.,,,Scholten,,PvdA,,Diemen,Locoburgemeester
20250753,Dhr. mr.,J.G.,,,NubÃ©,,,,Diemen,Raadsgriffier
124520,Mw.,M.A.B.,,,Rietveld,,Leefbaar Diemen,,Diemen,Raadslid
81448,Mw.,R.,,,Herder,,Leefbaar Diemen,,Diemen,Raadslid
124522,Dhr.,J.,,,van Loenen,,PvdA,,Diemen,Raadslid
21545,Mw.,F.A.L.,,,Polsbroek,,PvdA,,Diemen,Raadslid
75308,Dhr.,N.C.,,,Portegijs,,PvdA,,Diemen,Raadslid
124524,Mw.,S,,,Raveling,,PvdO,,Diemen,Raadslid
124523,Dhr.,P.A.,,,Prins,,PvdO,,Diemen,Raadslid
75309,Dhr.,F.J.,,,Mulder,,VVD,,Diemen,Raadslid
124467,Dhr.,H.J.,,,Berkhout,,D66,,Diemen,Raadslid
125635,Dhr.,J.G.M.,,,Sikking,,Leefbaar Diemen,,Diemen,Raadslid
91523,Dhr.,K,,,de Haan,,D66,,Diemen,Raadslid
96334,Dhr.,W.H.,,,van Vugt,,SP,,Diemen,Raadslid
122002,Mw.,M.P.H.,,,de Graaff-Nijssen,,CDA,,Diemen,Raadslid
122003,Mw.,J.A.,,,Pietersen,,D66,,Diemen,Raadslid
111774,Mw.,N.,,,van Engelen,,GroenLinks,,Diemen,Raadslid
132637,Dhr.,L.R.,,,Smits,,Diemen Linksaf,,Diemen,Raadslid
132638,Mw.,A.M.,,,Wijnbergen-Liezen,,Diemen Linksaf,,Diemen,Raadslid
76009,Dhr.,J.A.,,,JÃ¤gers,,VVD,,Diemen,Raadslid
75310,Mw.,B.H.M.,,,Wielage,,VVD,,Diemen,Raadslid
20250783,Dhr.,J.D.,,,de Kort,,,,Diemen,Secretaris
123502,Dhr.,J.D.W.,,,Klaasse,,D66,,Diemen,Wethouder
21556,Dhr.,R.P.,,,Grondel,,GroenLinks,,Diemen,Wethouder
21557,Dhr.,A.J.M.,,,Scholten,,PvdA,,Diemen,Wethouder
20894267,Dhr.,T.,,,van Mourik,,VVD,,Smallingerland,Burgemeester waarnemend
135394,Dhr.,R.A.F.,,,Pronk,,D66,,Smallingerland,Fractievoorzitter
116634,Dhr.,P.,,,de Ruiter,,GroenLinks,,Smallingerland,Fractievoorzitter
23260328,Dhr.,K.,,,van Veelen,,ChristenUnie,,Smallingerland,Fractievoorzitter
124975,Dhr.,J.,,,Groen,,CDA,,Smallingerland,Fractievoorzitter
124978,Dhr.,Y.,,,de Vries,,Eerste Lokale Partij,,Smallingerland,Fractievoorzitter
23260337,Mw.,M.,,,Wieldraaijer,,Fractie Sociaal Lokaal,,Smallingerland,Fractievoorzitter
124979,Mw.,T.,,,Flapper,,PvdA,,Smallingerland,Fractievoorzitter
112821,Dhr.,D.,,,Oosterhof,,FNP,,Smallingerland,Fractievoorzitter
124980,Dhr.,F.,,,de Groot,,Smallingerlands Belang,,Smallingerland,Fractievoorzitter
124981,Dhr.,R.H.,,,Vos,,SP,,Smallingerland,Fractievoorzitter
118223,Dhr.,S.,,,Hoekstra,,VVD,,Smallingerland,Fractievoorzitter
22595917,Dhr.,R.,,,Haverkort,,PvdA,,Smallingerland,Locoburgemeester
20250683,Dhr.,F.,,,van der Heide,,,,Smallingerland,Raadsgriffier
21070019,Mw.,Y.,,,Landheer,,PvdA,,Smallingerland,Raadslid
96135,Dhr.,J.,,,van der Schaaf,,PvdA,,Smallingerland,Raadslid
79017,Dhr.,J.,,,Groen,,CDA,,Smallingerland,Raadslid
79020,Mw.,C.,,,Ponne,,CDA,,Smallingerland,Raadslid
79022,Mw.,K.,,,van der Velde-Ronda,,CDA,,Smallingerland,Raadslid
79024,Dhr.,K.,,,van Veelen,,ChristenUnie,,Smallingerland,Raadslid
79028,Dhr.,D.,,,Oosterhof,,FNP,,Smallingerland,Raadslid
23260362,Dhr.,S.,,,Roelofs,,ChristenUnie,,Smallingerland,Raadslid
23260368,Mw.,A.,,,Merkus,,ChristenUnie,,Smallingerland,Raadslid
124982,Dhr.,A.C.,,,Kok,,CDA,,Smallingerland,Raadslid
124984,Dhr.,D.M.,,,de Calonne,,ChristenUnie,,Smallingerland,Raadslid
79031,Dhr.,P.,,,de Ruiter,,GroenLinks,,Smallingerland,Raadslid
124983,Dhr.,D.,,,Hiemstra,,CDA,,Smallingerland,Raadslid
124986,Mw.,A.,,,van Eerden,,ChristenUnie,,Smallingerland,Raadslid
124988,Dhr.,R.A.F.,,,Pronk,,D66,,Smallingerland,Raadslid
124987,Dhr.,H.F.,,,Gomis,,D66,,Smallingerland,Raadslid
124990,Dhr.,Y.,,,de Vries,,Eerste Lokale Partij,,Smallingerland,Raadslid
79037,Mw.,T.,,,Flapper,,PvdA,,Smallingerland,Raadslid
124989,Dhr.,J.M.,,,Bolt,,Eerste Lokale Partij,,Smallingerland,Raadslid
79040,Dhr.,F.,,,de Groot,,Smallingerlands Belang,,Smallingerland,Raadslid
124992,Dhr.,A.M.,,,Pieters,,PvdA,,Smallingerland,Raadslid
124991,Mw.,S.,,,de Jong-Snip,,Eerste Lokale Partij,,Smallingerland,Raadslid
124994,Mw.,B.D.,,,Mulder,,PvdA,,Smallingerland,Raadslid
79041,Mw.,Y.,,,Feenstra,,Smallingerlands Belang,,Smallingerland,Raadslid
124993,Dhr.,TH.,,,de Boer,,PvdA,,Smallingerland,Raadslid
124995,Dhr.,P.E.,,,van Dijk,,SP,,Smallingerland,Raadslid
124997,Mw.,M.,,,Wieldraaijer,,Fractie Sociaal Lokaal,,Smallingerland,Raadslid
118226,Dhr.,M.,,,Hofman,,Smallingerlands Belang,,Smallingerland,Raadslid
124996,Dhr.,R.H.,,,Vos,,SP,,Smallingerland,Raadslid
131141,Mw.,M.,,,Postma,,SP,,Smallingerland,Raadslid
96136,Dhr.,S.,,,Hoekstra,,VVD,,Smallingerland,Raadslid
20250723,Dhr.,H.B.J.,,,Mulder,,,,Smallingerland,Secretaris
23260401,Dhr.,J.E.,,,de Jong,,ChristenUnie,,Smallingerland,Wethouder
23260407,Dhr.,P.,,,van der Zwan,,ChristenUnie,,Smallingerland,Wethouder
127786,Dhr.,R.,,,van der Leck,,D66,,Smallingerland,Wethouder
135201,Dhr.,R.,,,Haverkort,,PvdA,,Smallingerland,Wethouder
127787,Dhr.,J.B.,,,van der Horst,,SP,,Smallingerland,Wethouder
112780,Dhr. mr. drs.,W.,,,Gradisen,,PvdA,,Mook en Middelaar,Burgemeester
135562,Dhr. drs.,F.M.M.,,,Jongen,,CDA,,Mook en Middelaar,Fractievoorzitter
135563,Dhr.,G.A.J.,,,Mulders,,DGP,,Mook en Middelaar,Fractievoorzitter
135564,Mw.,S.J.M.,,,Doorenbos MSc,,GroenLinks,,Mook en Middelaar,Fractievoorzitter
135565,Dhr. drs.,L.J.G.J.M.I.,,,Tonnaer,,PvdA,,Mook en Middelaar,Fractievoorzitter
95576,Mw.,S.,,,De Vito-van den Bouwhuijsen,,VVD,,Mook en Middelaar,Fractievoorzitter
132593,Dhr.,J.D.,,,Boot,,Zelfstandige Zonder Partij,,Mook en Middelaar,Fractievoorzitter
127367,Dhr.,G.J.M.,,,Wienhoven,,Dorpsgroepering DGP,,Mook en Middelaar,Locoburgemeester
21692433,Mw.,B.,,,Lubbers,,,,Mook en Middelaar,Raadsgriffier
135567,Dhr. drs.,F.M.M.,,,Jongen,,CDA,,Mook en Middelaar,Raadslid
135568,Dhr.,A.F.,,,Herings,,DGP,,Mook en Middelaar,Raadslid
135569,Dhr. drs.,P.,,,Wijers,,DGP,,Mook en Middelaar,Raadslid
135570,Dhr.,G.A.J.,,,Mulders,,DGP,,Mook en Middelaar,Raadslid
135571,Dhr.,J.,,,Menkhorst,,DGP,,Mook en Middelaar,Raadslid
135572,Dhr.,L.G.,,,van der Linden,,DGP,,Mook en Middelaar,Raadslid
135573,Mw.,S.J.M.,,,Doorenbos MSc,,GroenLinks,,Mook en Middelaar,Raadslid
135574,Dhr. drs.,L.J.G.J.M.I.,,,Tonnaer,,PvdA,,Mook en Middelaar,Raadslid
135575,Dhr.,N.T.J.M.,,,van Kessel,,PvdA,,Mook en Middelaar,Raadslid
135576,Dhr. ing.,D.L.A.C.,,,Leseman,,VVD,,Mook en Middelaar,Raadslid
135577,Mw.,C.A.M.,,,van den Bergh-Visser,,VVD,,Mook en Middelaar,Raadslid
95578,Mw.,S.,,,De Vito-van den Bouwhuijsen,,VVD,,Mook en Middelaar,Raadslid
132594,Dhr.,J.D.,,,Boot,,Zelfstandige Zonder Partij,,Mook en Middelaar,Raadslid
20250654,Mw.,J.M.G.,,,Smits-de Kinkelder,,,,Mook en Middelaar,Secretaris
127368,Dhr.,G.J.M.,,,Wienhoven,,Dorpsgroepering DGP,,Mook en Middelaar,Wethouder
135558,Dhr.,P.D.,,,Baneke,,GroenLinks,,Mook en Middelaar,Wethouder
127370,Mw. drs.,K.,,,Peters,,PvdA,,Mook en Middelaar,Wethouder
112682,Dhr.,R.T.,,,de Groot,,CDA,,De Wolden,Burgemeester
23260246,Mw.,C.F.M.,,,Brouwer-Dekker,,CDA,,De Wolden,Fractievoorzitter
73155,Dhr.,A.,,,Haar,,D66,,De Wolden,Fractievoorzitter
74184,Dhr.,J.H.,,,Wiechers,,ChristenUnie,,De Wolden,Fractievoorzitter
20705993,Dhr.,R.A.J.,,,Brouwer,,Gemeentebelangen,,De Wolden,Fractievoorzitter
74186,Dhr.,E.M.M.,,,Verheijen,,GroenLinks,,De Wolden,Fractievoorzitter
129569,Mw. drs.,H.C.M.,,,Langen,,PvdA,,De Wolden,Fractievoorzitter
123328,Dhr.,M.S.J.,,,Hulst,,VVD,,De Wolden,Fractievoorzitter
82448,Dhr.,J.,,,ten Kate,,Gemeentebelangen,,De Wolden,Locoburgemeester
20250579,Mw. drs.,I.J.,,,Gehrke,,,,De Wolden,Raadsgriffier
20567515,Mw.,B,,,Vrielink-Linthorst,,Gemeentebelangen,,De Wolden,Raadslid
123330,Dhr.,G.,,,Gol,,Gemeentebelangen,,De Wolden,Raadslid
126595,Mw.,C.F.M.,,,Brouwer-Dekker,,CDA,,De Wolden,Raadslid
123331,Mw.,H.,,,Buld-Kist,,Gemeentebelangen,,De Wolden,Raadslid
73159,Dhr.,A.,,,Haar,,D66,,De Wolden,Raadslid
73161,Dhr.,H.S.,,,Benning,,Gemeentebelangen,,De Wolden,Raadslid
73163,Mw.,G.C.,,,Leffers-Heeling,,Gemeentebelangen,,De Wolden,Raadslid
129422,Dhr.,M.P.,,,Turksma,,PvdA,,De Wolden,Raadslid
120462,Dhr.,R.A.J.,,,Brouwer,,Gemeentebelangen,,De Wolden,Raadslid
120461,Dhr.,T.J.,,,de Wit,,CDA,,De Wolden,Raadslid
74192,Dhr.,J.H.,,,Wiechers,,ChristenUnie,,De Wolden,Raadslid
120463,Mw.,G.,,,Hempen-Prent,,Gemeentebelangen,,De Wolden,Raadslid
82449,Dhr.,P.,,,Groot,,Gemeentebelangen,,De Wolden,Raadslid
74195,Dhr.,E.M.M.,,,Verheijen,,GroenLinks,,De Wolden,Raadslid
120464,Mw. drs.,H.C.M.,,,Langen,,PvdA,,De Wolden,Raadslid
82450,Dhr.,M.S.J.,,,Hulst,,VVD,,De Wolden,Raadslid
74197,Mw.,H.,,,Mulder,,VVD,,De Wolden,Raadslid
